gene	hr	se	pval	I2	I2_pval	fdr
NAB2	0.0130685141218199	0.0518335592390383	0.800944774884781	0	0.932585635363407	0.994011515215957
NABP1	-0.0654549254470706	0.0934297108311492	0.483565573449557	0.5324905211857	0.0363476042915477	0.966401261834112
NABP2	0.0385890272485176	0.0520192893156953	0.458195492105543	0	0.868343893300646	0.964321747387829
NACA	0.0980328014560281	0.0573466113876857	0.0873623436987642	0.229843447253629	0.238874660422396	0.838787592030282
NACC1	0.0205262712207061	0.0696393085889434	0.768183931889328	0.136186068372465	0.323547582314886	0.99386017241081
NACC2	0.0285763527299015	0.0517178226661309	0.580575960530308	0	0.844786698925689	0.979668971169742
NADK	-0.0974329767356082	0.0787984363006609	0.216278846086201	0.393603019471987	0.116602713459196	0.919202216085694
NADK2	0.00179951519819061	0.0561865207943796	0.974450100394543	0.111154419337193	0.34371070343537	0.999544626480796
NADSYN1	-0.0546949955957536	0.068573845207449	0.425098446710917	0.227576942741967	0.248207602229235	0.957310626261928
NAE1	0.0766470470494498	0.0548648583273407	0.162408967319765	0	0.932895250213542	0.901808711779614
NAF1	0.0682068539431444	0.0619804626016928	0.271132914456762	0.0123301781470308	0.419838100826369	0.935141559786598
NAGA	-0.0356987696347298	0.059904637432838	0.551224231921571	0	0.525037522594174	0.976686698348932
NAGK	-0.0904293979336644	0.0509865092640437	0.0761302301573007	0	0.949687230568847	0.829276094449
NAGLU	-0.0132040650605317	0.0514160311817366	0.797326739916677	0	0.584234555582991	0.994011515215957
NAGPA	-0.0484225764211404	0.052296776749943	0.354488104372262	0	0.72287289440107	0.949184791720116
NAGS	0.0111148495603444	0.0617474318476716	0.85714860359092	0.296999192464234	0.1910053620264	0.994011515215957
NAIF1	0.0346062708202314	0.0516487634689948	0.502838051102593	0	0.935770744290627	0.968371413450033
NAMPT	-0.0263263798828329	0.0556454848745367	0.636135413839886	0	0.983058614486956	0.982987592187663
NANP	0.0202490526758558	0.0549833266409172	0.712667268867182	0	0.956108461305198	0.99386017241081
NANS	0.0315322113395856	0.0544449862139501	0.562483038154826	0	0.577921542195832	0.979668971169742
NAP1L1	0.0367594824539701	0.0531848167816163	0.489461873111446	0	0.750213918087069	0.966401261834112
NAP1L2	0.0130439677168369	0.0521466475472432	0.802479004869408	0	0.503858723343571	0.994011515215957
NAP1L3	0.0670033405470211	0.0506920860599157	0.186244343880046	0	0.586905959297128	0.911235743271874
NAP1L4	-0.00128218026228384	0.077129667520596	0.986736819286324	0.458536490252986	0.0738840626471563	0.999544626480796
NAP1L5	0.0793858952340508	0.0760584920378096	0.296602018289575	0.410262542202588	0.104926490330767	0.9454733684563
NAPA	-0.00404479350985178	0.0497208887642151	0.935163624124451	0	0.62295377132169	0.997876342250177
NAPB	0.0814492670137882	0.0512385042631373	0.11192261721625	0	0.806617520947053	0.859800407883378
NAPEPLD	0.0290271785820826	0.0499170188368145	0.560897685444093	0.174504583009072	0.292193828671662	0.979069069451902
NAPG	-0.0676933646549194	0.0684938225871969	0.322999170675089	0.205324774831157	0.266689273606125	0.9454733684563
NAPSA	0.0124677720078939	0.0512101819633804	0.807646934032251	0	0.82902519017185	0.994011515215957
NAPSB	-0.0514296672767268	0.0713337377354643	0.47092639962343	0.221930921663569	0.25289805362722	0.966401261834112
NARF	0.0250214191269054	0.0566799637367245	0.658886624008333	0	0.582618922855011	0.98700770367469
NARS2	0.0710831452676104	0.0973609091173518	0.465329403357868	0.614448923013128	0.011286363362892	0.966032416233864
NASP	-0.0278098887185954	0.0581126806597485	0.632257995237979	0.124848121194944	0.332716343382506	0.98214452869197
NAT1	0.0282650365749665	0.0703862400809937	0.688000154953005	0.237188762730076	0.240225639168905	0.993426326029312
NAT10	0.0270847887594723	0.0517943117554122	0.60102311041039	0	0.870168622368673	0.979668971169742
NAT14	0.0444849153199028	0.0592331288844987	0.452644166666823	0	0.682786404976542	0.964321747387829
NAT9	0.00992103202646048	0.051729054920381	0.847907967596195	0	0.957486198388968	0.994011515215957
NAV1	0.0743582283631862	0.0512839609051825	0.147077633020986	0	0.827610101792782	0.89156388432037
NAV2	0.0149350771187101	0.0490795421186531	0.760896668453554	0	0.989531147703592	0.99386017241081
NAV3	0.0269534904582065	0.0531741359431338	0.612231307283497	0	0.655479364595491	0.979668971169742
NBAS	-0.00534653577768251	0.0530240499209051	0.919683602743649	0	0.952393364088123	0.997876342250177
NBEA	-0.0368006259630732	0.0626937478866667	0.557210177622541	0	0.587095799411023	0.977160726397816
NBEAL1	-0.0356381377162253	0.051035468343553	0.484988739551624	0	0.990425966111044	0.966401261834112
NBEAL2	-0.0297745744402931	0.0878320430381161	0.73461391699652	0.539955117393657	0.0333292666206479	0.99386017241081
NBL1	0.0591686968669282	0.0490696671049178	0.22789074644103	0	0.913062301012118	0.923773848045733
NBN	0.0283222653354292	0.0529382550351196	0.592645953097942	0	0.67756643151377	0.979668971169742
NBPF1	-0.0662227090095273	0.0656432086813135	0.313057114938633	0.0495937632179136	0.391863525208375	0.9454733684563
NBPF3	0.0243628284076836	0.0496414143944687	0.623584692445494	0	0.965682846819907	0.980218146814669
NBR1	0.00101653279965171	0.0675249367759848	0.987988952960471	0.362595042611189	0.139404811706571	0.999544626480796
NCALD	-0.0134322575705862	0.0687748131522564	0.845151989792033	0.268724859544987	0.214132346676462	0.994011515215957
NCAM1	0.0206040100744601	0.0515288934279887	0.689264398988882	0	0.702509674505399	0.993426326029312
NCAM2	0.0885434106945718	0.0631394621778158	0.160811768417601	0.150969429674237	0.311512218137541	0.899545166302397
NCAPD2	-0.014983082424969	0.0510895868540755	0.769315194793213	0.257630111627192	0.223287644874764	0.99386017241081
NCAPD3	0.0396039402165454	0.052592887887334	0.451432825271739	0	0.650274206434123	0.964321747387829
NCAPG	0.0368550488351104	0.0561761282955595	0.511783938106055	0	0.744396406800791	0.971815807234363
NCAPG2	-0.0128557091196111	0.0526140202621572	0.806967515271141	0	0.839389636205067	0.994011515215957
NCAPH	0.0635718546168059	0.063062625137906	0.313418467622787	0.019687533450204	0.414391054836656	0.9454733684563
NCAPH2	0.0243848180117714	0.0585716976075258	0.677172750818942	0	0.904456025607015	0.989984697263747
NCBP1	-0.00140995544779869	0.0602907634435413	0.981342429835071	0.0355744831824661	0.402499757284184	0.999544626480796
NCBP2	0.0478191103548758	0.0523380934372368	0.360896654148876	0	0.719518750332682	0.949184791720116
NCDN	0.0494252118228978	0.0531136214457202	0.352083159966659	0	0.439648920734438	0.949184791720116
NCEH1	-0.054968608806433	0.052747605994675	0.297362430659317	0	0.761665922640646	0.9454733684563
NCF1	-0.108528519257875	0.0694869693969523	0.118322325592172	0.231553983910889	0.237379753925808	0.864416771689862
NCF2	-0.116932655717937	0.0765672339067105	0.12671396127645	0.38029659395544	0.126229673471785	0.873694550449863
NCF4	-0.0573204106156651	0.0836791552648881	0.493342493760443	0.480533018267915	0.0613393918498975	0.966401261834112
NCK1	-0.0709350803749863	0.0507269928724213	0.162002132984251	0	0.664557743928446	0.901020787369287
NCK2	-0.0222824835528855	0.0626231332270123	0.721976323528293	0.192147258092941	0.277614828504161	0.99386017241081
NCKAP1	0.0474123610629486	0.0563658280807676	0.400261474760829	0	0.677606317112427	0.952514131153811
NCKAP1L	-0.105191843829315	0.051710948149293	0.0419286415399494	0	0.894628573975046	0.789497656331372
NCKAP5	-0.0455322747974116	0.0545990878813037	0.404315709284961	0	0.625832114044144	0.95285217764704
NCKAP5L	0.00136538790512612	0.0648115644359418	0.983192176284118	0.170624610396567	0.295390125628458	0.999544626480796
NCKIPSD	-0.0229150305176861	0.0524057840243885	0.661921729808786	0	0.77966142899661	0.987158665600477
NCL	-0.050527442026821	0.0497573917449671	0.309878934473628	0.0106849660958819	0.425075886930338	0.9454733684563
NCLN	-0.0057386609627413	0.0713835386054557	0.935925539220851	0.389208532338035	0.119753945210221	0.997876342250177
NCOA1	-0.0549785592009716	0.0503616494382717	0.274975929026428	0	0.952383206717162	0.938677416190777
NCOA2	0.0146199922102238	0.0525728920183003	0.780943320582873	0	0.478325566007312	0.99386017241081
NCOA3	-0.0460552335720717	0.0485418900888304	0.342736088560713	0	0.986743666270592	0.946891862523283
NCOA5	-0.0259260025796403	0.0528186244909168	0.623532800931249	0	0.620369543921914	0.980218146814669
NCOA6	0.0601251794251652	0.051742602219335	0.245233301014353	0	0.826691612546192	0.92815195013937
NCOA7	-0.0445974924245351	0.0520460619844838	0.391508415806549	0	0.987415282014068	0.950729404391872
NCOR1	-0.0448260728489032	0.051379779916807	0.382965227769545	0	0.635185999282548	0.95013887986145
NCOR2	0.128465280613886	0.0540456035740709	0.0174550679380783	0	0.938662473912693	0.692364145624576
NCR3LG1	0.0594792626909328	0.0519759613492562	0.252473958447947	0.196588614808998	0.27393519536979	0.930146478317479
NCSTN	-0.00446906513216686	0.0506191035610198	0.929647686560006	0	0.469033158926352	0.997876342250177
NDC1	0.0748469447477929	0.060098148636344	0.212980410198845	0.121513414640117	0.335401995822597	0.916630880507277
NDC80	-0.0155748507558286	0.0552015132672061	0.777832054298856	0	0.826052592354166	0.99386017241081
NDE1	0.030988208655948	0.0498819655535425	0.534447839125162	0	0.946288492297734	0.974814266515186
NDEL1	-0.0526883432040593	0.051717312345129	0.308309445154639	0	0.542656211122942	0.9454733684563
NDFIP1	0.0222740723741861	0.0527913620583459	0.673078697803642	0.357274325156663	0.143439503453766	0.989984697263747
NDFIP2	0.0286953110322802	0.0526571418839534	0.585790498387928	0	0.852591937869542	0.979668971169742
NDN	0.0765191226309063	0.0675059061934025	0.25699701751672	0	0.504890475028451	0.931932402711955
NDNF	-0.0195466827670584	0.0533050497601969	0.713846710882095	0	0.744053190963755	0.99386017241081
NDOR1	0.0253717723857896	0.0553663018794203	0.646770706631429	0.26102819686867	0.220479977530374	0.984618652118473
NDRG1	0.054690454345857	0.055790075139714	0.326942975453726	0	0.738922491942403	0.9454733684563
NDRG2	0.0362509333651891	0.0490134837105916	0.459535796882286	0	0.99452620738741	0.965189600982781
NDRG3	0.0566461678367652	0.0560036471149141	0.311790175378726	0	0.76018168186733	0.9454733684563
NDRG4	0.122901537231457	0.0546873055590968	0.0246176431526191	0	0.6050850406123	0.743778644956705
NDST1	0.0220543441171464	0.053394819655617	0.679575279550686	0	0.906255723787414	0.990217916652259
NDST2	0.0139937406346392	0.0528726276543097	0.791264531222308	0	0.833586209168151	0.99386017241081
NDUFA1	0.0190518544586502	0.0656193657740405	0.771556982191492	0.303273495764769	0.185926529545932	0.99386017241081
NDUFA10	0.030103581768694	0.0516023919897018	0.559640409642568	0	0.49407031172331	0.978205983752951
NDUFA11	0.0622811010382939	0.060363039938579	0.302177335379504	0.122338012714222	0.332677370016655	0.9454733684563
NDUFA12	0.0185700994401832	0.0534344349306391	0.728192759076341	0	0.622790735658179	0.99386017241081
NDUFA13	-0.00381646156858419	0.0557200166461971	0.945392756911063	0	0.456498727975785	0.997876342250177
NDUFA2	0.04355787331408	0.0570148270722579	0.444882446074157	0	0.473212788610893	0.964321747387829
NDUFA4	0.0977414539258372	0.0965530852468901	0.31139084411116	0.552155616734548	0.0287158256801675	0.9454733684563
NDUFA5	0.0205328002447936	0.0623059497332144	0.741741530039328	0.307445509158529	0.182562519164535	0.99386017241081
NDUFA7	0.0262571991585669	0.0555301188876556	0.63632299443001	0	0.778503062048426	0.982987592187663
NDUFA8	0.130638449557169	0.0570522607752469	0.0220327273110835	0	0.893177089677912	0.730166358167991
NDUFA9	0.100135175113405	0.0543411917132545	0.0653710466981408	0.101245647890573	0.351607574462484	0.810359249903875
NDUFAB1	0.115208486394417	0.0545452007247058	0.0346722640141455	0	0.983634146025383	0.786474893810367
NDUFAF1	-0.0561445005904185	0.0510076813441796	0.27102429530161	0	0.529199254691916	0.935141559786598
NDUFAF2	0.0244731808150109	0.05218872656633	0.639115271612949	0	0.946303745164096	0.983008693622883
NDUFAF3	-0.00140318843982699	0.0560087369095497	0.980012666837374	0	0.849768052942474	0.999544626480796
NDUFAF4	0.173277625907901	0.0564769752658114	0.00215416626238202	0.107473316106053	0.346650341864401	0.547639251937339
NDUFAF5	0.0554309549218368	0.0511124732524037	0.278147695507195	0	0.980399545132123	0.938677416190777
NDUFAF6	0.123736457059551	0.053833946834511	0.0215342663665208	0	0.732776872324501	0.730166358167991
NDUFAF7	-0.0322646882421866	0.0494660775104903	0.514234182855136	0	0.970864276862497	0.971967508772701
NDUFB1	0.0269611051275388	0.0515633346512176	0.601062234743658	0	0.778030133392765	0.979668971169742
NDUFB10	-6.58109447083407e-05	0.0628665608804672	0.999164746307279	0.132990144285668	0.326137763592962	0.999757026897315
NDUFB2	0.058265825890126	0.0868242750172044	0.502171097508302	0.518289161069141	0.0424958325265486	0.967984850505839
NDUFB3	0.0567227834101918	0.0519767421725612	0.275136118947809	0	0.630292160538673	0.938677416190777
NDUFB4	0.00832069384618874	0.0541951143545355	0.87797861815903	0	0.73203957708115	0.99408362456212
NDUFB5	0.0676635572313228	0.057332285538685	0.237920721781864	0	0.512601847690924	0.926300434049321
NDUFB6	0.122085056445446	0.0558413234990709	0.0287947497371133	0	0.689469489213024	0.768137991274393
NDUFB7	-0.0314690784453924	0.0508090679032878	0.535679561091453	0	0.962666637263613	0.974814266515186
NDUFB8	-0.022087264455255	0.0754344906522547	0.769674566250493	0.351746838628151	0.147664548909535	0.99386017241081
NDUFB9	0.0371459674151714	0.053518775959177	0.487636078097374	0	0.588918988304903	0.966401261834112
NDUFC1	0.0910516774244821	0.0523197558320891	0.0818076745243571	0	0.645097940719901	0.838178369585558
NDUFC2	0.0166884166962825	0.0524120860144135	0.750175626797976	0	0.901830657320776	0.99386017241081
NDUFS1	0.00401314091378459	0.050757125598758	0.936980471312271	0.0497050037035168	0.391778606094617	0.997876342250177
NDUFS2	-0.00351488867962255	0.049197531541848	0.943044064765571	0	0.847443386068788	0.997876342250177
NDUFS3	0.101873062427273	0.0548068737994279	0.0630605495798938	0.187173612444813	0.281731417978043	0.810359249903875
NDUFS4	0.0663936681397808	0.0553883067173041	0.230646690633969	0	0.566162565577139	0.923773848045733
NDUFS5	0.000187292282769258	0.0544849528978405	0.997257273457565	0	0.562136453429143	0.999544626480796
NDUFS6	0.104961213833809	0.0532458333771621	0.0486945041253948	0	0.801658509864097	0.800486880993347
NDUFS7	0.014964853799063	0.0517198748504616	0.772317873233037	0	0.939383594310119	0.99386017241081
NDUFS8	0.0334561491228162	0.0528327746022403	0.526572937327124	0	0.675509272412177	0.974711366662712
NDUFV1	0.062867175652683	0.0708629287453688	0.374989575610463	0.413063730814322	0.10300747347211	0.949184791720116
NDUFV2	-0.000405705500901457	0.0543478387841821	0.994043863450722	0	0.649041620213209	0.999544626480796
NDUFV3	0.112787311917184	0.0618886120628874	0.0683906268188988	0	0.462901586064802	0.815831569781513
NEB	-0.0177564605481662	0.0543559049361032	0.743917255250673	0	0.708638938981532	0.99386017241081
NEBL	0.0280900391708154	0.0551998441359059	0.610837069938182	0	0.662059601883874	0.979668971169742
NECAB3	0.0746841271433212	0.0546131262670351	0.171464754571589	0	0.555247745325388	0.905244816308893
NECAP1	0.0177170738828911	0.0664677431658404	0.789814534176452	0.0582201831063077	0.385254352778314	0.99386017241081
NECAP2	-0.108261585945994	0.0519333015746829	0.0371031309474352	0.283317427468717	0.202152843547947	0.786474893810367
NEDD1	-0.0662092191520827	0.0517564680615026	0.200810683886424	0	0.942097497894319	0.916069733456283
NEDD4	0.0734895155013858	0.0587669183589846	0.21110773603159	0	0.536952752723331	0.916630880507277
NEDD4L	0.0490816577289179	0.0517129278572361	0.342560727727304	0	0.795490292809686	0.946891862523283
NEDD8	-0.0423002377502857	0.059634783603845	0.478124951943607	0	0.437137378868316	0.966401261834112
NEDD9	-0.0413182398116103	0.058243853075991	0.478075750505666	0.288744610982939	0.197719952897092	0.966401261834112
NEGR1	0.0522168712835676	0.0591209998808208	0.3771172187621	0.00750917525299186	0.423386412285846	0.949184791720116
NEIL1	0.0245537085811899	0.051153165251402	0.631224762180178	0.279760746655201	0.205064996449071	0.98214452869197
NEIL2	-0.00631726983355132	0.0491902253242652	0.897812404167918	0	0.995258029100809	0.995811115622404
NEIL3	0.00537049507174636	0.0538271336632052	0.920524537091336	0	0.986045311259985	0.997876342250177
NEK1	0.0511356954881362	0.0494522102721351	0.301116216274551	0	0.68353087108948	0.9454733684563
NEK10	0.143611656482973	0.0509627221432788	0.00483276329578163	0	0.658279989864333	0.594240662407676
NEK11	0.0166141170863505	0.0812405956578239	0.837958797877866	0.367254663647452	0.135898679468534	0.994011515215957
